exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,ZTR,2008-09-22,3.88,3.90,3.75,3.75,360200,3.21
NYSE,ZTR,2008-09-19,3.88,3.88,3.76,3.85,528900,3.30
NYSE,ZTR,2008-09-18,3.65,3.68,2.72,3.65,1903400,3.13
NYSE,ZTR,2008-09-17,3.77,3.78,3.62,3.62,775500,3.10
NYSE,ZTR,2008-09-16,3.85,3.85,3.46,3.79,1117200,3.25
NYSE,ZTR,2008-09-15,4.00,4.27,3.88,3.96,624700,3.39
NYSE,ZTR,2008-09-12,4.04,4.08,4.02,4.03,284200,3.45
NYSE,ZTR,2008-09-11,4.15,4.16,4.05,4.05,360600,3.47
NYSE,ZTR,2008-09-10,4.20,4.20,4.15,4.15,253300,3.55
NYSE,ZTR,2008-09-09,4.28,4.28,4.20,4.20,280400,3.56
NYSE,ZTR,2008-09-08,4.25,4.28,4.23,4.27,183500,3.62
NYSE,ZTR,2008-09-05,4.22,4.24,4.20,4.24,203700,3.60
NYSE,ZTR,2008-09-04,4.27,4.27,4.22,4.24,201400,3.60
NYSE,ZTR,2008-09-03,4.29,4.30,4.25,4.27,233700,3.62
NYSE,ZTR,2008-09-02,4.30,4.31,4.27,4.29,177600,3.64
NYSE,ZTR,2008-08-29,4.28,4.29,4.25,4.25,119600,3.61
NYSE,ZTR,2008-08-28,4.30,4.30,4.26,4.27,182500,3.62
NYSE,ZTR,2008-08-27,4.26,4.31,4.26,4.30,207900,3.65
NYSE,ZTR,2008-08-26,4.24,4.29,4.23,4.29,288000,3.64
NYSE,ZTR,2008-08-25,4.29,4.29,4.24,4.24,189400,3.60
NYSE,ZTR,2008-08-22,4.28,4.29,4.24,4.29,198000,3.64
NYSE,ZTR,2008-08-21,4.23,4.28,4.23,4.28,132200,3.63
NYSE,ZTR,2008-08-20,4.20,4.28,4.18,4.24,242300,3.60
NYSE,ZTR,2008-08-19,4.23,4.23,4.17,4.21,161800,3.57
NYSE,ZTR,2008-08-18,4.24,4.31,4.19,4.23,185400,3.59
NYSE,ZTR,2008-08-15,4.32,4.32,4.24,4.24,137100,3.60
NYSE,ZTR,2008-08-14,4.19,4.35,4.19,4.31,566500,3.66
NYSE,ZTR,2008-08-13,4.25,4.26,4.19,4.19,179900,3.56
NYSE,ZTR,2008-08-12,4.23,4.29,4.22,4.26,386200,3.62
NYSE,ZTR,2008-08-11,4.19,4.22,4.17,4.21,170600,3.57
NYSE,ZTR,2008-08-08,4.17,4.19,4.15,4.17,342500,3.54
NYSE,ZTR,2008-08-07,4.23,4.24,4.16,4.18,290100,3.55
NYSE,ZTR,2008-08-06,4.25,4.29,4.21,4.29,253100,3.61
NYSE,ZTR,2008-08-05,4.20,4.27,4.19,4.25,227300,3.58
NYSE,ZTR,2008-08-04,4.23,4.25,4.15,4.20,411600,3.53
NYSE,ZTR,2008-08-01,4.21,4.22,4.18,4.18,158100,3.52
NYSE,ZTR,2008-07-31,4.25,4.25,4.19,4.22,248600,3.55
NYSE,ZTR,2008-07-30,4.31,4.31,4.23,4.25,245900,3.58
NYSE,ZTR,2008-07-29,4.26,4.31,4.18,4.29,293600,3.61
NYSE,ZTR,2008-07-28,4.26,4.28,4.20,4.23,150600,3.56
NYSE,ZTR,2008-07-25,4.22,4.32,4.22,4.22,171000,3.55
NYSE,ZTR,2008-07-24,4.30,4.35,4.21,4.21,270700,3.54
NYSE,ZTR,2008-07-23,4.28,4.32,4.24,4.30,330400,3.62
NYSE,ZTR,2008-07-22,4.20,4.26,4.14,4.26,262800,3.58
NYSE,ZTR,2008-07-21,4.18,4.27,4.15,4.24,574700,3.57
NYSE,ZTR,2008-07-18,4.10,4.16,4.07,4.09,338900,3.44
NYSE,ZTR,2008-07-17,4.10,4.12,4.04,4.12,566400,3.47
NYSE,ZTR,2008-07-16,4.00,4.05,3.98,4.03,404700,3.39
NYSE,ZTR,2008-07-15,3.99,4.04,3.92,4.00,1164300,3.36
NYSE,ZTR,2008-07-14,4.23,4.29,4.06,4.08,583300,3.43
NYSE,ZTR,2008-07-11,4.35,4.37,4.20,4.28,339700,3.60
NYSE,ZTR,2008-07-10,4.19,4.47,4.17,4.38,1331900,3.68
NYSE,ZTR,2008-07-09,4.20,4.23,4.16,4.23,299300,3.56
NYSE,ZTR,2008-07-08,4.21,4.25,4.14,4.21,667800,3.51
NYSE,ZTR,2008-07-07,4.31,4.37,4.21,4.26,516900,3.55
NYSE,ZTR,2008-07-03,4.34,4.36,4.30,4.30,232900,3.58
NYSE,ZTR,2008-07-02,4.39,4.40,4.36,4.36,155800,3.63
NYSE,ZTR,2008-07-01,4.35,4.41,4.33,4.39,383900,3.66
NYSE,ZTR,2008-06-30,4.48,4.48,4.33,4.42,589800,3.68
NYSE,ZTR,2008-06-27,4.59,4.59,4.50,4.50,258300,3.75
NYSE,ZTR,2008-06-26,4.57,4.62,4.53,4.57,248600,3.81
NYSE,ZTR,2008-06-25,4.66,4.66,4.60,4.60,228600,3.83
NYSE,ZTR,2008-06-24,4.55,4.63,4.51,4.63,216000,3.86
NYSE,ZTR,2008-06-23,4.53,4.56,4.50,4.55,267000,3.79
NYSE,ZTR,2008-06-20,4.56,4.62,4.55,4.55,204800,3.79
NYSE,ZTR,2008-06-19,4.57,4.63,4.55,4.56,198500,3.80
NYSE,ZTR,2008-06-18,4.57,4.63,4.56,4.62,160900,3.85
NYSE,ZTR,2008-06-17,4.52,4.60,4.50,4.58,238300,3.82
NYSE,ZTR,2008-06-16,4.46,4.53,4.46,4.50,264900,3.75
NYSE,ZTR,2008-06-13,4.46,4.49,4.44,4.46,427500,3.72
NYSE,ZTR,2008-06-12,4.54,4.59,4.45,4.49,651000,3.74
NYSE,ZTR,2008-06-11,4.70,4.70,4.55,4.55,307000,3.79
NYSE,ZTR,2008-06-10,4.65,4.68,4.64,4.67,202700,3.89
NYSE,ZTR,2008-06-09,4.69,4.71,4.69,4.70,227500,3.88
NYSE,ZTR,2008-06-06,4.67,4.72,4.66,4.69,293600,3.88
NYSE,ZTR,2008-06-05,4.70,4.72,4.67,4.67,283900,3.86
NYSE,ZTR,2008-06-04,4.66,4.71,4.66,4.71,297400,3.89
NYSE,ZTR,2008-06-03,4.70,4.72,4.68,4.68,159100,3.87
NYSE,ZTR,2008-06-02,4.67,4.73,4.65,4.71,466700,3.89
NYSE,ZTR,2008-05-30,4.66,4.69,4.63,4.66,248600,3.85
NYSE,ZTR,2008-05-29,4.72,4.72,4.65,4.65,373800,3.84
NYSE,ZTR,2008-05-28,4.72,4.74,4.70,4.70,187600,3.88
NYSE,ZTR,2008-05-27,4.73,4.74,4.70,4.73,258300,3.91
NYSE,ZTR,2008-05-23,4.74,4.74,4.68,4.71,178000,3.89
NYSE,ZTR,2008-05-22,4.78,4.78,4.65,4.73,434100,3.91
NYSE,ZTR,2008-05-21,4.78,4.80,4.76,4.78,411300,3.95
NYSE,ZTR,2008-05-20,4.76,4.78,4.75,4.78,171200,3.95
NYSE,ZTR,2008-05-19,4.77,4.79,4.75,4.75,217600,3.92
NYSE,ZTR,2008-05-16,4.75,4.77,4.74,4.76,176300,3.93
NYSE,ZTR,2008-05-15,4.75,4.76,4.72,4.76,283500,3.93
NYSE,ZTR,2008-05-14,4.71,4.77,4.70,4.75,287400,3.92
NYSE,ZTR,2008-05-13,4.66,4.72,4.66,4.72,331300,3.90
NYSE,ZTR,2008-05-12,4.67,4.68,4.64,4.66,202100,3.85
NYSE,ZTR,2008-05-09,4.67,4.68,4.65,4.66,187800,3.85
NYSE,ZTR,2008-05-08,4.70,4.70,4.66,4.67,207900,3.86
NYSE,ZTR,2008-05-07,4.69,4.71,4.67,4.71,283000,3.86
NYSE,ZTR,2008-05-06,4.67,4.70,4.66,4.67,331600,3.83
NYSE,ZTR,2008-05-05,4.68,4.70,4.66,4.70,330100,3.85
NYSE,ZTR,2008-05-02,4.68,4.70,4.66,4.70,292200,3.85
NYSE,ZTR,2008-05-01,4.68,4.69,4.64,4.69,177700,3.84
NYSE,ZTR,2008-04-30,4.68,4.69,4.64,4.66,240400,3.82
NYSE,ZTR,2008-04-29,4.70,4.70,4.66,4.68,241000,3.83
NYSE,ZTR,2008-04-28,4.68,4.69,4.67,4.69,224300,3.84
NYSE,ZTR,2008-04-25,4.67,4.69,4.66,4.67,246300,3.83
NYSE,ZTR,2008-04-24,4.65,4.68,4.64,4.67,197200,3.83
NYSE,ZTR,2008-04-23,4.62,4.65,4.59,4.64,257100,3.80
NYSE,ZTR,2008-04-22,4.67,4.67,4.57,4.57,319000,3.74
NYSE,ZTR,2008-04-21,4.62,4.70,4.60,4.68,387700,3.83
NYSE,ZTR,2008-04-18,4.61,4.62,4.58,4.58,224800,3.75
NYSE,ZTR,2008-04-17,4.58,4.60,4.57,4.60,178500,3.77
NYSE,ZTR,2008-04-16,4.58,4.59,4.56,4.57,173700,3.74
NYSE,ZTR,2008-04-15,4.54,4.61,4.53,4.55,172600,3.73
NYSE,ZTR,2008-04-14,4.58,4.62,4.54,4.56,304000,3.74
NYSE,ZTR,2008-04-11,4.63,4.64,4.53,4.59,351900,3.76
NYSE,ZTR,2008-04-10,4.67,4.68,4.64,4.65,204000,3.81
NYSE,ZTR,2008-04-09,4.66,4.68,4.65,4.65,237400,3.81
NYSE,ZTR,2008-04-08,4.66,4.68,4.65,4.66,253900,3.79
NYSE,ZTR,2008-04-07,4.67,4.69,4.66,4.66,467900,3.79
NYSE,ZTR,2008-04-04,4.68,4.68,4.62,4.64,274000,3.77
NYSE,ZTR,2008-04-03,4.62,4.68,4.61,4.68,280000,3.80
NYSE,ZTR,2008-04-02,4.68,4.68,4.57,4.60,327000,3.74
NYSE,ZTR,2008-04-01,4.60,4.69,4.60,4.64,336700,3.77
NYSE,ZTR,2008-03-31,4.62,4.64,4.60,4.64,233600,3.77
NYSE,ZTR,2008-03-28,4.65,4.65,4.59,4.59,158400,3.73
NYSE,ZTR,2008-03-27,4.59,4.65,4.59,4.64,214500,3.77
NYSE,ZTR,2008-03-26,4.63,4.64,4.58,4.61,259000,3.74
NYSE,ZTR,2008-03-25,4.64,4.66,4.54,4.60,306100,3.74
NYSE,ZTR,2008-03-24,4.51,4.64,4.50,4.63,365000,3.76
NYSE,ZTR,2008-03-20,4.35,4.52,4.33,4.50,545200,3.66
NYSE,ZTR,2008-03-19,4.40,4.43,4.26,4.26,724800,3.46
NYSE,ZTR,2008-03-18,4.31,4.49,4.31,4.41,488500,3.58
NYSE,ZTR,2008-03-17,4.50,4.50,4.26,4.31,681100,3.50
NYSE,ZTR,2008-03-14,4.60,4.62,4.51,4.51,289600,3.66
NYSE,ZTR,2008-03-13,4.67,4.68,4.57,4.60,360400,3.74
NYSE,ZTR,2008-03-12,4.70,4.73,4.66,4.66,255700,3.79
NYSE,ZTR,2008-03-11,4.71,4.71,4.66,4.70,215800,3.82
NYSE,ZTR,2008-03-10,4.67,4.75,4.67,4.70,267000,3.79
NYSE,ZTR,2008-03-07,4.70,4.77,4.62,4.67,458800,3.76
NYSE,ZTR,2008-03-06,4.77,4.77,4.71,4.72,224000,3.80
NYSE,ZTR,2008-03-05,4.78,4.78,4.75,4.77,312000,3.84
NYSE,ZTR,2008-03-04,4.73,4.77,4.71,4.74,229300,3.82
NYSE,ZTR,2008-03-03,4.77,4.79,4.74,4.76,263700,3.83
NYSE,ZTR,2008-02-29,4.80,4.81,4.76,4.77,215000,3.84
NYSE,ZTR,2008-02-28,4.81,4.83,4.77,4.79,214300,3.86
NYSE,ZTR,2008-02-27,4.80,4.83,4.79,4.83,253100,3.89
NYSE,ZTR,2008-02-26,4.83,4.83,4.75,4.82,405000,3.88
NYSE,ZTR,2008-02-25,4.76,4.81,4.70,4.78,447900,3.85
NYSE,ZTR,2008-02-22,4.76,4.77,4.72,4.76,203700,3.83
NYSE,ZTR,2008-02-21,4.73,4.75,4.71,4.71,191700,3.79
NYSE,ZTR,2008-02-20,4.78,4.80,4.70,4.72,247200,3.80
NYSE,ZTR,2008-02-19,4.75,4.80,4.73,4.78,348900,3.85
NYSE,ZTR,2008-02-15,4.74,4.76,4.71,4.73,192100,3.81
NYSE,ZTR,2008-02-14,4.80,4.80,4.62,4.74,367600,3.82
NYSE,ZTR,2008-02-13,4.78,4.80,4.76,4.80,167900,3.87
NYSE,ZTR,2008-02-12,4.77,4.81,4.75,4.77,237500,3.84
NYSE,ZTR,2008-02-11,4.79,4.79,4.72,4.78,264200,3.85
NYSE,ZTR,2008-02-08,4.77,4.80,4.74,4.78,362700,3.85
NYSE,ZTR,2008-02-07,4.69,4.80,4.65,4.76,395300,3.83
NYSE,ZTR,2008-02-06,4.77,4.81,4.48,4.72,384500,3.77
NYSE,ZTR,2008-02-05,4.89,4.89,4.75,4.77,492200,3.81
NYSE,ZTR,2008-02-04,4.90,4.92,4.88,4.88,564300,3.90
NYSE,ZTR,2008-02-01,4.88,4.89,4.85,4.89,688500,3.90
NYSE,ZTR,2008-01-31,4.84,4.85,4.76,4.84,1013000,3.86
NYSE,ZTR,2008-01-30,4.87,4.95,4.68,4.78,2347500,3.82
NYSE,ZTR,2008-01-29,4.61,4.61,4.55,4.57,276800,3.65
NYSE,ZTR,2008-01-28,4.53,4.57,4.51,4.57,300200,3.65
NYSE,ZTR,2008-01-25,4.55,4.58,4.53,4.55,427900,3.63
NYSE,ZTR,2008-01-24,4.41,4.55,4.39,4.49,340400,3.58
NYSE,ZTR,2008-01-23,4.37,4.40,4.29,4.38,308600,3.50
NYSE,ZTR,2008-01-22,4.22,4.38,3.92,4.32,1051900,3.45
NYSE,ZTR,2008-01-18,4.58,4.58,4.42,4.46,517600,3.56
NYSE,ZTR,2008-01-17,4.58,4.61,4.56,4.57,276000,3.65
NYSE,ZTR,2008-01-16,4.57,4.60,4.56,4.58,306200,3.66
NYSE,ZTR,2008-01-15,4.64,4.64,4.57,4.57,248300,3.65
NYSE,ZTR,2008-01-14,4.58,4.64,4.57,4.63,376300,3.70
NYSE,ZTR,2008-01-11,4.54,4.57,4.52,4.56,235400,3.64
NYSE,ZTR,2008-01-10,4.53,4.56,4.50,4.55,278000,3.63
NYSE,ZTR,2008-01-09,4.48,4.50,4.47,4.50,223100,3.59
NYSE,ZTR,2008-01-08,4.49,4.51,4.46,4.46,311000,3.56
NYSE,ZTR,2008-01-07,4.50,4.50,4.46,4.47,255500,3.57
NYSE,ZTR,2008-01-04,4.48,4.50,4.43,4.46,275600,3.56
NYSE,ZTR,2008-01-03,4.55,4.55,4.48,4.51,369400,3.60
NYSE,ZTR,2008-01-02,4.57,4.58,4.54,4.57,188600,3.62
NYSE,ZTR,2007-12-31,4.53,4.57,4.50,4.52,466400,3.58
NYSE,ZTR,2007-12-28,4.59,4.59,4.52,4.52,273400,3.58
NYSE,ZTR,2007-12-27,4.52,4.60,4.52,4.57,297000,3.62
NYSE,ZTR,2007-12-26,4.54,4.60,4.51,4.59,369500,3.63
NYSE,ZTR,2007-12-24,4.45,4.55,4.45,4.52,279400,3.58
NYSE,ZTR,2007-12-21,4.44,4.50,4.44,4.44,440300,3.51
NYSE,ZTR,2007-12-20,4.44,4.47,4.41,4.43,375900,3.50
NYSE,ZTR,2007-12-19,4.48,4.48,4.41,4.41,265500,3.49
NYSE,ZTR,2007-12-18,4.45,4.45,4.41,4.42,253700,3.50
NYSE,ZTR,2007-12-17,4.46,4.49,4.41,4.41,357900,3.49
NYSE,ZTR,2007-12-14,4.46,4.50,4.46,4.46,224300,3.53
NYSE,ZTR,2007-12-13,4.51,4.53,4.46,4.47,269500,3.54
NYSE,ZTR,2007-12-12,4.59,4.63,4.50,4.53,316200,3.58
NYSE,ZTR,2007-12-11,4.64,4.65,4.54,4.54,210800,3.59
NYSE,ZTR,2007-12-10,4.66,4.68,4.65,4.68,285500,3.67
NYSE,ZTR,2007-12-07,4.66,4.68,4.64,4.64,250500,3.64
NYSE,ZTR,2007-12-06,4.67,4.68,4.65,4.65,153000,3.65
NYSE,ZTR,2007-12-05,4.69,4.70,4.65,4.67,175600,3.66
NYSE,ZTR,2007-12-04,4.70,4.70,4.64,4.67,265800,3.66
NYSE,ZTR,2007-12-03,4.63,4.71,4.63,4.69,211900,3.68
NYSE,ZTR,2007-11-30,4.61,4.65,4.60,4.64,293400,3.64
NYSE,ZTR,2007-11-29,4.61,4.62,4.58,4.59,167500,3.60
NYSE,ZTR,2007-11-28,4.60,4.61,4.56,4.58,223900,3.59
NYSE,ZTR,2007-11-27,4.51,4.57,4.48,4.57,325800,3.58
NYSE,ZTR,2007-11-26,4.38,4.50,4.38,4.49,414600,3.52
NYSE,ZTR,2007-11-23,4.47,4.47,4.36,4.44,163700,3.48
NYSE,ZTR,2007-11-21,4.48,4.48,4.30,4.36,657400,3.42
NYSE,ZTR,2007-11-20,4.49,4.50,4.41,4.44,374800,3.48
NYSE,ZTR,2007-11-19,4.50,4.50,4.43,4.45,366300,3.49
NYSE,ZTR,2007-11-16,4.50,4.52,4.47,4.52,300300,3.54
NYSE,ZTR,2007-11-15,4.50,4.53,4.47,4.48,392900,3.51
NYSE,ZTR,2007-11-14,4.55,4.57,4.52,4.53,340000,3.55
NYSE,ZTR,2007-11-13,4.50,4.55,4.50,4.55,384600,3.57
NYSE,ZTR,2007-11-12,4.60,4.60,4.46,4.50,437000,3.53
NYSE,ZTR,2007-11-09,4.60,4.63,4.55,4.60,235000,3.61
NYSE,ZTR,2007-11-08,4.75,4.75,4.55,4.61,426100,3.61
NYSE,ZTR,2007-11-07,4.84,4.84,4.72,4.73,376400,3.68
NYSE,ZTR,2007-11-06,4.85,4.85,4.78,4.79,210000,3.72
NYSE,ZTR,2007-11-05,4.75,4.84,4.75,4.80,202400,3.73
NYSE,ZTR,2007-11-02,4.78,4.80,4.74,4.79,259600,3.72
NYSE,ZTR,2007-11-01,4.76,4.78,4.74,4.74,210100,3.68
NYSE,ZTR,2007-10-31,4.79,4.80,4.75,4.77,218600,3.71
NYSE,ZTR,2007-10-30,4.79,4.81,4.74,4.76,240200,3.70
NYSE,ZTR,2007-10-29,4.82,4.85,4.77,4.77,259700,3.71
NYSE,ZTR,2007-10-26,4.79,4.82,4.74,4.82,221300,3.75
NYSE,ZTR,2007-10-25,4.77,4.80,4.74,4.79,257300,3.72
NYSE,ZTR,2007-10-24,4.74,4.79,4.74,4.78,258900,3.71
NYSE,ZTR,2007-10-23,4.78,4.80,4.60,4.74,796900,3.68
NYSE,ZTR,2007-10-22,4.79,4.80,4.75,4.75,298800,3.69
NYSE,ZTR,2007-10-19,4.88,4.88,4.79,4.81,438100,3.74
NYSE,ZTR,2007-10-18,4.87,4.88,4.86,4.86,219500,3.78
NYSE,ZTR,2007-10-17,4.86,4.88,4.85,4.87,214100,3.78
NYSE,ZTR,2007-10-16,4.88,4.89,4.85,4.86,235300,3.78
NYSE,ZTR,2007-10-15,4.89,4.89,4.84,4.89,388500,3.80
NYSE,ZTR,2007-10-12,4.88,4.91,4.87,4.88,289000,3.79
NYSE,ZTR,2007-10-11,4.89,4.90,4.87,4.89,248500,3.80
NYSE,ZTR,2007-10-10,4.92,4.92,4.88,4.90,229100,3.81
NYSE,ZTR,2007-10-09,4.92,4.94,4.89,4.92,524500,3.82
NYSE,ZTR,2007-10-08,4.92,4.94,4.91,4.94,416200,3.81
NYSE,ZTR,2007-10-05,4.92,4.93,4.91,4.92,358800,3.79
NYSE,ZTR,2007-10-04,4.88,4.92,4.87,4.90,260700,3.78
NYSE,ZTR,2007-10-03,4.92,4.94,4.87,4.88,361900,3.76
NYSE,ZTR,2007-10-02,4.91,4.93,4.91,4.92,228600,3.79
NYSE,ZTR,2007-10-01,4.87,4.92,4.87,4.91,299600,3.78
NYSE,ZTR,2007-09-28,4.86,4.88,4.86,4.87,270400,3.75
NYSE,ZTR,2007-09-27,4.86,4.88,4.85,4.87,295200,3.75
NYSE,ZTR,2007-09-26,4.85,4.88,4.84,4.84,403900,3.73
NYSE,ZTR,2007-09-25,4.85,4.86,4.83,4.85,368600,3.74
NYSE,ZTR,2007-09-24,4.84,4.86,4.82,4.84,416100,3.73
NYSE,ZTR,2007-09-21,4.82,4.83,4.81,4.83,174800,3.72
NYSE,ZTR,2007-09-20,4.82,4.83,4.80,4.80,236700,3.70
NYSE,ZTR,2007-09-19,4.83,4.85,4.80,4.80,375600,3.70
NYSE,ZTR,2007-09-18,4.81,4.82,4.78,4.82,301400,3.71
NYSE,ZTR,2007-09-17,4.82,4.82,4.77,4.81,404900,3.71
NYSE,ZTR,2007-09-14,4.81,4.82,4.79,4.82,211500,3.71
NYSE,ZTR,2007-09-13,4.83,4.84,4.79,4.79,248600,3.69
NYSE,ZTR,2007-09-12,4.82,4.83,4.77,4.82,261300,3.71
NYSE,ZTR,2007-09-11,4.81,4.86,4.81,4.85,401300,3.71
NYSE,ZTR,2007-09-10,4.84,4.84,4.80,4.81,409900,3.67
NYSE,ZTR,2007-09-07,4.82,4.85,4.80,4.82,273600,3.68
NYSE,ZTR,2007-09-06,4.84,4.85,4.82,4.85,261700,3.71
NYSE,ZTR,2007-09-05,4.82,4.83,4.80,4.83,214200,3.69
NYSE,ZTR,2007-09-04,4.80,4.84,4.77,4.84,346800,3.70
NYSE,ZTR,2007-08-31,4.77,4.80,4.77,4.79,168300,3.66
NYSE,ZTR,2007-08-30,4.74,4.80,4.74,4.77,187200,3.64
NYSE,ZTR,2007-08-29,4.75,4.80,4.73,4.75,158300,3.63
NYSE,ZTR,2007-08-28,4.80,4.80,4.71,4.71,313600,3.60
NYSE,ZTR,2007-08-27,4.81,4.85,4.78,4.80,188200,3.67
NYSE,ZTR,2007-08-24,4.81,4.82,4.77,4.81,239200,3.67
NYSE,ZTR,2007-08-23,4.82,4.82,4.75,4.76,295500,3.64
NYSE,ZTR,2007-08-22,4.80,4.80,4.72,4.77,454500,3.64
NYSE,ZTR,2007-08-21,4.68,4.72,4.67,4.72,373900,3.61
NYSE,ZTR,2007-08-20,4.59,4.69,4.57,4.68,657000,3.58
NYSE,ZTR,2007-08-17,4.67,4.68,4.47,4.47,1209800,3.42
NYSE,ZTR,2007-08-16,4.40,4.48,4.03,4.48,1852300,3.42
NYSE,ZTR,2007-08-15,4.67,4.67,4.00,4.50,1400900,3.44
NYSE,ZTR,2007-08-14,4.67,4.78,4.60,4.70,1108600,3.59
NYSE,ZTR,2007-08-13,4.67,4.72,4.60,4.70,270100,3.59
NYSE,ZTR,2007-08-10,4.71,4.72,4.60,4.65,814200,3.55
NYSE,ZTR,2007-08-09,4.80,4.80,4.66,4.70,340000,3.59
NYSE,ZTR,2007-08-08,4.79,4.82,4.78,4.82,406600,3.65
NYSE,ZTR,2007-08-07,4.82,4.82,4.74,4.79,306900,3.63
NYSE,ZTR,2007-08-06,4.82,4.82,4.72,4.79,360600,3.63
NYSE,ZTR,2007-08-03,4.86,4.86,4.78,4.81,372100,3.64
NYSE,ZTR,2007-08-02,4.70,4.82,4.70,4.79,277100,3.63
NYSE,ZTR,2007-08-01,4.78,4.79,4.71,4.77,366000,3.61
NYSE,ZTR,2007-07-31,4.75,4.79,4.73,4.78,425200,3.62
NYSE,ZTR,2007-07-30,4.76,4.77,4.70,4.72,352900,3.58
NYSE,ZTR,2007-07-27,4.71,4.78,4.66,4.74,467700,3.59
NYSE,ZTR,2007-07-26,4.80,4.89,4.65,4.76,1032400,3.61
NYSE,ZTR,2007-07-25,4.86,4.89,4.77,4.84,481900,3.67
NYSE,ZTR,2007-07-24,4.92,4.92,4.75,4.83,843500,3.66
NYSE,ZTR,2007-07-23,4.97,4.98,4.92,4.93,529300,3.73
NYSE,ZTR,2007-07-20,5.00,5.01,4.96,4.97,335900,3.76
NYSE,ZTR,2007-07-19,5.03,5.03,4.95,5.00,562400,3.79
NYSE,ZTR,2007-07-18,5.04,5.04,5.01,5.03,300600,3.81
NYSE,ZTR,2007-07-17,5.04,5.05,5.02,5.04,248200,3.82
NYSE,ZTR,2007-07-16,5.05,5.06,5.03,5.05,277700,3.83
NYSE,ZTR,2007-07-13,5.04,5.05,5.03,5.05,226400,3.83
NYSE,ZTR,2007-07-12,5.01,5.13,5.00,5.02,558800,3.80
NYSE,ZTR,2007-07-11,5.03,5.04,5.01,5.02,269200,3.80
NYSE,ZTR,2007-07-10,5.05,5.06,5.02,5.04,378900,3.82
NYSE,ZTR,2007-07-09,5.08,5.09,5.07,5.09,530900,3.82
NYSE,ZTR,2007-07-06,5.07,5.08,5.06,5.07,460500,3.81
NYSE,ZTR,2007-07-05,5.08,5.09,5.06,5.07,599800,3.81
NYSE,ZTR,2007-07-03,5.07,5.09,5.07,5.08,378800,3.82
NYSE,ZTR,2007-07-02,5.08,5.09,5.07,5.07,381400,3.81
NYSE,ZTR,2007-06-29,5.04,5.07,5.04,5.06,309200,3.80
NYSE,ZTR,2007-06-28,5.05,5.06,5.03,5.04,313700,3.79
NYSE,ZTR,2007-06-27,5.04,5.05,5.02,5.05,299000,3.79
NYSE,ZTR,2007-06-26,5.02,5.04,5.01,5.02,397700,3.77
NYSE,ZTR,2007-06-25,5.04,5.05,5.01,5.01,415200,3.76
NYSE,ZTR,2007-06-22,5.02,5.04,5.02,5.03,318100,3.78
NYSE,ZTR,2007-06-21,5.05,5.05,5.02,5.02,262000,3.77
NYSE,ZTR,2007-06-20,5.05,5.09,5.02,5.03,483300,3.78
NYSE,ZTR,2007-06-19,5.03,5.05,5.01,5.04,301800,3.79
NYSE,ZTR,2007-06-18,5.04,5.05,5.02,5.04,537500,3.79
NYSE,ZTR,2007-06-15,5.00,5.05,5.00,5.04,537400,3.79
NYSE,ZTR,2007-06-14,5.02,5.02,4.99,5.00,395400,3.76
NYSE,ZTR,2007-06-13,4.92,5.02,4.92,4.97,574400,3.73
NYSE,ZTR,2007-06-12,5.06,5.06,4.88,4.93,744300,3.70
NYSE,ZTR,2007-06-11,5.07,5.09,5.06,5.07,390400,3.81
NYSE,ZTR,2007-06-08,5.05,5.08,5.04,5.06,491300,3.80
NYSE,ZTR,2007-06-07,5.14,5.14,5.05,5.07,557500,3.81
NYSE,ZTR,2007-06-06,5.19,5.19,5.14,5.17,1505500,3.85
NYSE,ZTR,2007-06-05,5.15,5.19,5.14,5.17,535000,3.85
NYSE,ZTR,2007-06-04,5.13,5.17,5.10,5.16,603700,3.85
NYSE,ZTR,2007-06-01,5.08,5.13,5.08,5.13,833700,3.82
NYSE,ZTR,2007-05-31,5.13,5.19,5.08,5.11,1245000,3.81
NYSE,ZTR,2007-05-30,5.15,5.20,5.14,5.15,519400,3.84
NYSE,ZTR,2007-05-29,5.15,5.19,5.13,5.16,826700,3.85
NYSE,ZTR,2007-05-25,5.25,5.28,5.07,5.12,1887800,3.82
NYSE,ZTR,2007-05-24,5.30,5.31,5.28,5.29,351600,3.94
NYSE,ZTR,2007-05-23,5.30,5.31,5.29,5.30,284800,3.95
NYSE,ZTR,2007-05-22,5.32,5.32,5.29,5.31,355700,3.96
NYSE,ZTR,2007-05-21,5.28,5.37,5.25,5.32,788200,3.96
NYSE,ZTR,2007-05-18,5.22,5.28,5.21,5.28,596800,3.94
NYSE,ZTR,2007-05-17,5.20,5.25,5.20,5.22,457900,3.89
NYSE,ZTR,2007-05-16,5.20,5.26,5.20,5.22,322300,3.89
NYSE,ZTR,2007-05-15,5.24,5.29,5.20,5.22,543400,3.89
NYSE,ZTR,2007-05-14,5.36,5.36,5.17,5.26,1066800,3.92
NYSE,ZTR,2007-05-11,5.50,5.50,5.36,5.36,562900,3.99
NYSE,ZTR,2007-05-10,5.54,5.58,5.45,5.48,341000,4.08
NYSE,ZTR,2007-05-09,5.56,5.59,5.46,5.55,251400,4.14
NYSE,ZTR,2007-05-08,5.61,5.61,5.58,5.61,327200,4.15
